index,IR,BPM,AvgBPM,EMG,state
1095,95307,44.12,42,976,REST
1096,95310,44.12,42,974,REST
1097,95309,44.12,42,971,REST
1098,95308,44.12,42,974,REST
1099,95309,44.12,42,975,REST
1100,95314,44.12,42,975,REST
1101,95309,44.12,42,974,REST
1102,95317,44.12,42,974,REST
1103,95330,44.12,42,975,REST
1104,95327,44.12,42,973,REST
1105,95325,44.12,42,975,REST
1106,95335,44.12,42,976,REST
1107,95344,44.12,42,974,REST
1108,95344,44.12,42,971,REST
1109,95345,44.12,42,973,REST
1110,95343,44.12,42,976,REST
1111,95340,44.12,42,973,REST
1112,95345,44.12,42,976,REST
1113,95345,44.12,42,975,REST
1114,95339,44.12,42,973,REST
1115,95337,44.12,42,974,REST
1116,95342,44.12,42,975,REST
1117,95324,44.12,42,973,REST
1118,95324,44.12,42,974,REST
1119,95317,44.12,42,983,REST
1120,95309,44.12,42,970,REST
1121,95299,44.12,42,972,REST
1122,95296,44.12,42,975,REST
1123,95289,44.12,42,975,REST
1124,95292,44.12,42,969,REST
1125,95288,44.12,42,974,REST
1126,95285,44.12,42,975,REST
1127,95277,44.12,42,972,REST
1128,95273,44.12,42,976,REST
1129,95277,44.12,42,976,REST
1130,95282,44.12,42,972,REST
1131,95293,44.12,42,972,REST
1132,95278,44.12,42,973,REST
1133,95292,44.12,42,976,REST
1134,95289,44.12,42,971,REST
1135,95297,44.12,42,973,REST
1136,95287,44.12,42,974,REST
1137,95286,44.12,42,969,REST
1138,95297,44.12,42,971,REST
1139,95301,44.12,42,970,REST
1140,95308,44.12,42,974,REST
1141,95310,44.12,42,972,REST
1142,95330,44.12,42,975,REST
1143,95330,44.12,42,975,REST
1144,95335,44.12,42,972,REST
1145,95343,44.12,42,974,REST
1146,95339,44.12,42,973,REST
1147,95349,44.12,42,975,REST
1148,95351,44.12,42,974,REST
1149,95353,46.19,43,971,REST
1150,95362,46.19,43,975,REST
1151,95361,46.19,43,975,REST
1152,95359,46.19,43,976,REST
1153,95358,46.19,43,976,REST
1154,95348,46.19,43,978,REST
1155,95363,46.19,43,979,REST
1156,95366,46.19,43,988,REST
1157,95370,46.19,43,998,REST
1158,95370,46.19,43,1006,REST
1159,95382,46.19,43,1007,REST
1160,95390,46.19,43,1010,REST
1161,95394,46.19,43,1009,REST
1162,95403,46.19,43,1013,REST
1163,95390,46.19,43,1008,REST
1164,95396,46.19,43,987,REST
1165,95411,46.19,43,995,REST
1166,95399,46.19,43,992,REST
1167,95406,46.19,43,982,REST
1168,95411,46.19,43,982,REST
1169,95411,46.19,43,977,REST
1170,95412,46.19,43,975,REST
1171,95414,46.19,43,971,REST
1172,95425,46.19,43,975,REST
1173,95431,46.19,43,976,REST
1174,95440,46.19,43,975,REST
1175,95429,46.19,43,975,REST
1176,95446,46.19,43,976,REST
1177,95433,46.19,43,973,REST
1178,95443,46.19,43,973,REST
1179,95449,46.19,43,971,REST
1180,95444,46.19,43,973,REST
1181,95443,46.19,43,972,REST
1182,95433,46.19,43,971,REST
1183,95426,46.19,43,971,REST
1184,95414,46.19,43,977,REST
1185,95410,46.19,43,975,REST
1186,95408,46.19,43,975,REST
1187,95408,46.19,43,974,REST
1188,95421,46.19,43,973,REST
1189,95419,46.19,43,976,REST
1190,95408,46.19,43,976,REST
1191,95411,46.19,43,974,REST
1192,95410,46.19,43,973,REST
1193,95413,46.19,43,975,REST
1194,95410,46.19,43,976,REST
1195,95407,46.19,43,976,REST
1196,95403,46.19,43,975,REST
1197,95414,46.19,43,976,REST
1198,95406,46.19,43,978,REST
1199,95422,46.19,43,976,REST
1200,95419,46.19,43,976,REST
1201,95413,46.19,43,970,REST
1202,95398,46.19,43,976,REST
1203,95408,46.19,43,956,REST
1204,95392,46.19,43,971,REST
1205,95382,46.19,43,969,REST
1206,95382,46.19,43,973,REST
1207,95384,46.19,43,973,REST
1208,95390,46.19,43,969,REST
1209,95406,46.19,43,973,REST
1210,95409,46.19,43,971,REST
1211,95410,46.19,43,972,REST
1212,95413,46.19,43,974,REST
1213,95412,46.19,43,976,REST
1214,95408,46.19,43,975,REST
1215,95407,46.19,43,973,REST
1216,95406,46.19,43,974,REST
1217,95413,46.19,43,975,REST
1218,95422,46.19,43,974,REST
1219,95416,46.19,43,976,REST
1220,95417,46.19,43,973,REST
1221,95416,46.19,43,972,REST
1222,95415,46.19,43,975,REST
1223,95429,40.57,45,970,REST
1224,95427,40.57,45,976,REST
1225,95434,40.57,45,976,REST
1226,95433,40.57,45,976,REST
1227,95440,40.57,45,972,REST
1228,95436,40.57,45,976,REST
1229,95432,40.57,45,976,REST
1230,95432,40.57,45,975,REST
1231,95442,40.57,45,973,REST
1232,95455,40.57,45,976,REST
1233,95447,40.57,45,976,REST
1234,95459,40.57,45,971,REST
1235,95458,40.57,45,976,REST
1236,95476,40.57,45,974,REST
1237,95460,40.57,45,973,REST
1238,95463,40.57,45,975,REST
1239,95464,40.57,45,974,REST
1240,95468,40.57,45,972,REST
1241,95465,40.57,45,973,REST
1242,95472,40.57,45,967,REST
1243,95467,40.57,45,976,REST
1244,95466,40.57,45,973,REST
1245,95468,40.57,45,974,REST
1246,95461,40.57,45,976,REST
1247,95457,40.57,45,975,REST
1248,95462,40.57,45,974,REST
1249,95453,40.57,45,976,REST
1250,95456,40.57,45,975,REST
1251,95453,40.57,45,976,REST
1252,95453,40.57,45,976,REST
1253,95454,40.57,45,973,REST
1254,95447,40.57,45,973,REST
1255,95453,40.57,45,976,REST
1256,95457,40.57,45,976,REST
1257,95447,40.57,45,976,REST
1258,95439,40.57,45,978,REST
1259,95438,40.57,45,976,REST
1260,95434,40.57,45,976,REST
1261,95424,40.57,45,976,REST
1262,95413,40.57,45,978,REST
1263,95424,40.57,45,980,REST
1264,95404,40.57,45,976,REST
1265,95412,40.57,45,974,REST
1266,95412,40.57,45,966,REST
1267,95413,40.57,45,976,REST
1268,95411,40.57,45,977,REST
1269,95415,40.57,45,972,REST
1270,95401,40.57,45,976,REST
1271,95401,40.57,45,975,REST
1272,95396,40.57,45,967,REST
1273,95392,40.57,45,973,REST
1274,95388,40.57,45,971,REST
1275,95382,40.57,45,973,REST
1276,95381,40.57,45,976,REST
1277,95389,40.57,45,974,REST
1278,95378,40.57,45,975,REST
1279,95377,40.57,45,979,REST
1280,95376,40.57,45,976,REST
1281,95386,40.57,45,952,REST
1282,95396,40.57,45,974,REST
1283,95390,40.57,45,975,REST
1284,95380,40.57,45,973,REST
1285,95400,40.57,45,976,REST
1286,95399,40.57,45,975,REST
1287,95404,40.57,45,971,REST
1288,95399,40.57,45,975,REST
1289,95400,40.57,45,974,REST
1290,95400,40.57,45,971,REST
1291,95410,40.57,45,974,REST
1292,95405,40.57,45,973,REST
1293,95412,40.57,45,973,REST
1294,95415,40.57,45,975,REST
1295,95417,40.57,45,974,REST
1296,95411,40.57,45,972,REST
1297,95420,40.57,45,973,REST
1298,95415,40.57,45,971,REST
1299,95415,40.57,45,969,REST
1300,95437,40.57,45,974,REST
1301,95423,38.51,42,970,REST
1302,95425,38.51,42,975,REST
1303,95418,38.51,42,971,REST
1304,95425,38.51,42,970,REST
1305,95412,38.51,42,975,REST
1306,95402,38.51,42,970,REST
1307,95400,38.51,42,974,REST
1308,95398,38.51,42,971,REST
1309,95397,38.51,42,973,REST
1310,95405,38.51,42,973,REST
1311,95408,38.51,42,970,REST
1312,95410,38.51,42,975,REST
1313,95405,38.51,42,973,REST
1314,95406,38.51,42,972,REST
1315,95415,38.51,42,973,REST
1316,95419,38.51,42,975,REST
1317,95410,38.51,42,971,REST
1318,95405,38.51,42,987,REST
1319,95413,38.51,42,963,REST
1320,95402,38.51,42,990,REST
1321,95405,38.51,42,973,REST
1322,95402,38.51,42,973,REST
1323,95408,38.51,42,976,REST
1324,95410,38.51,42,974,REST
1325,95403,38.51,42,971,REST
1326,95411,38.51,42,973,REST
1327,95400,38.51,42,975,REST
1328,95393,38.51,42,975,REST
1329,95387,38.51,42,975,REST
1330,95401,38.51,42,969,REST
1331,95387,38.51,42,975,REST
1332,95381,38.51,42,972,REST
1333,95364,38.51,42,975,REST
1334,95366,38.51,42,975,REST
1335,95358,38.51,42,974,REST
1336,95359,38.51,42,973,REST
1337,95352,38.51,42,973,REST
1338,95349,38.51,42,971,REST
1339,95328,38.51,42,974,REST
1340,95328,38.51,42,973,REST
1341,95337,38.51,42,974,REST
1342,95323,38.51,42,973,REST
1343,95325,38.51,42,972,REST
1344,95333,38.51,42,969,REST
1345,95333,38.51,42,973,REST
1346,95330,38.51,42,971,REST
1347,95350,38.51,42,973,REST
1348,95340,38.51,42,966,REST
1349,95341,38.51,42,974,REST
1350,95355,38.51,42,973,REST
1351,95354,38.51,42,971,REST
1352,95354,38.51,42,974,REST
1353,95359,38.51,42,971,REST
1354,95361,38.51,42,975,REST
1355,95360,38.51,42,975,REST
1356,95363,38.51,42,975,REST
1357,95364,38.51,42,976,REST
1358,95369,38.51,42,971,REST
1359,95378,38.51,42,979,REST
1360,95368,38.51,42,976,REST
1361,95374,38.51,42,975,REST
1362,95368,38.51,42,976,REST
1363,95358,38.51,42,976,REST
1364,95345,38.51,42,974,REST
1365,95354,38.51,42,976,REST
1366,95347,38.51,42,976,REST
1367,95344,45.49,42,976,REST
1368,95351,45.49,42,979,REST
1369,95354,45.49,42,976,REST
1370,95353,45.49,42,975,REST
1371,95352,45.49,42,976,REST
1372,95361,45.49,42,976,REST
1373,95354,45.49,42,976,REST
1374,95361,45.49,42,977,REST
1375,95360,45.49,42,976,REST
1376,95361,45.49,42,976,REST
1377,95367,45.49,42,976,REST
1378,95368,45.49,42,976,REST
1379,95360,45.49,42,976,REST
1380,95379,45.49,42,976,REST
1381,95372,45.49,42,976,REST
1382,95378,45.49,42,975,REST
1383,95373,45.49,42,974,REST
1384,95374,45.49,42,974,REST
1385,95372,45.49,42,976,REST
1386,95376,45.49,42,971,REST
1387,95377,45.49,42,976,REST
1388,95385,45.49,42,973,REST
1389,95377,45.49,42,974,REST
1390,95377,45.49,42,975,REST
1391,95373,45.49,42,975,REST
1392,95365,45.49,42,976,REST
1393,95366,45.49,42,975,REST
1394,95354,45.49,42,969,REST
1395,95339,45.49,42,976,REST
1396,95331,45.49,42,971,REST
1397,95329,45.49,42,969,REST
1398,95315,45.49,42,974,REST
1399,95316,45.49,42,976,REST
1400,95316,45.49,42,973,REST
1401,95313,45.49,42,976,REST
1402,95306,45.49,42,974,REST
1403,95310,45.49,42,975,REST
1404,95312,45.49,42,977,REST
1405,95306,45.49,42,959,REST
1406,95309,45.49,42,976,REST
1407,95306,45.49,42,975,REST
1408,95321,45.49,42,975,REST
1409,95312,45.49,42,973,REST
1410,95311,45.49,42,974,REST
1411,95324,45.49,42,974,REST
1412,95314,45.49,42,974,REST
1413,95321,45.49,42,973,REST
1414,95330,45.49,42,975,REST
1415,95328,45.49,42,976,REST
1416,95330,45.49,42,975,REST
1417,95335,45.49,42,975,REST
1418,95343,45.49,42,973,REST
1419,95341,45.49,42,975,REST
1420,95336,45.49,42,973,REST
1421,95338,45.49,42,974,REST
1422,95344,45.49,42,973,REST
1423,95340,45.49,42,975,REST
1424,95333,45.49,42,975,REST
1425,95334,45.49,42,973,REST
1426,95336,45.49,42,976,REST
1427,95335,45.49,42,974,REST
1428,95335,49.22,43,969,REST
1429,95335,49.22,43,976,REST
1430,95324,49.22,43,967,REST
1431,95327,49.22,43,990,REST
1432,95324,49.22,43,971,REST
1433,95332,49.22,43,976,REST
1434,95329,49.22,43,976,REST
1435,95341,49.22,43,976,REST
1436,95338,49.22,43,976,REST
1437,95353,49.22,43,978,REST
1438,95342,49.22,43,977,REST
1439,95339,49.22,43,979,REST
1440,95349,49.22,43,974,REST
1441,95334,49.22,43,970,REST
1442,95340,49.22,43,975,REST
1443,95339,49.22,43,972,REST
1444,95341,49.22,43,976,REST
1445,95354,49.22,43,976,REST
1446,95352,49.22,43,976,REST
1447,95359,49.22,43,973,REST
1448,95354,49.22,43,976,REST
1449,95359,49.22,43,976,REST
1450,95372,49.22,43,976,REST
1451,95363,49.22,43,974,REST
1452,95368,49.22,43,976,REST
1453,95368,49.22,43,977,REST
1454,95365,49.22,43,976,REST
1455,95351,49.22,43,976,REST
1456,95354,49.22,43,974,REST
1457,95352,49.22,43,976,REST
1458,95347,49.22,43,976,REST
1459,95348,49.22,43,976,REST
1460,95349,49.22,43,976,REST
1461,95341,49.22,43,973,REST
1462,95312,49.22,43,973,REST
1463,95306,49.22,43,974,REST
1464,95302,49.22,43,976,REST
1465,95299,49.22,43,975,REST
1466,95299,49.22,43,979,REST
1467,95294,49.22,43,976,REST
1468,95299,49.22,43,976,REST
1469,95305,49.22,43,973,REST
1470,95308,49.22,43,973,REST
1471,95312,49.22,43,978,REST
1472,95304,49.22,43,976,REST
1473,95305,49.22,43,977,REST
1474,95301,49.22,43,993,REST
1475,95306,49.22,43,979,REST
1476,95294,49.22,43,981,REST
1477,95300,49.22,43,944,REST
1478,95309,49.22,43,976,REST
1479,95309,49.22,43,977,REST
1480,95316,49.22,43,983,REST
1481,95328,49.22,43,979,REST
1482,95329,49.22,43,971,REST
1483,95331,49.22,43,976,REST
1484,95332,49.22,43,976,REST
1485,95344,49.22,43,974,REST
1486,95344,49.22,43,976,REST
1487,95337,49.22,43,976,REST
1488,95342,49.22,43,985,REST
1489,95349,49.22,43,967,REST
1490,95336,49.22,43,976,REST
1491,95331,49.22,43,976,REST
1492,95326,46.88,44,979,REST
1493,95337,46.88,44,976,REST
1494,95336,46.88,44,976,REST
1495,95340,46.88,44,973,REST
1496,95344,46.88,44,970,REST
1497,95351,46.88,44,973,REST
1498,95356,46.88,44,970,REST
1499,95353,46.88,44,973,REST
1500,95358,46.88,44,947,REST
1501,95354,46.88,44,965,REST
1502,95363,46.88,44,971,REST
1503,95373,46.88,44,969,REST
1504,95375,46.88,44,969,REST
1505,95369,46.88,44,973,REST
1506,95379,46.88,44,972,REST
1507,95375,46.88,44,973,REST
1508,95374,46.88,44,967,REST
1509,95379,46.88,44,977,REST
1510,95382,46.88,44,970,REST
1511,95384,46.88,44,971,REST
1512,95379,46.88,44,969,REST
1513,95385,46.88,44,967,REST
1514,95404,46.88,44,973,REST
1515,95393,46.88,44,973,REST
1516,95398,46.88,44,969,REST
1517,95410,46.88,44,976,REST
1518,95408,46.88,44,972,REST
1519,95404,46.88,44,967,REST
1520,95409,46.88,44,971,REST
1521,95404,46.88,44,970,REST
1522,95396,46.88,44,971,REST
1523,95390,46.88,44,976,REST
1524,95390,46.88,44,973,REST
1525,95381,46.88,44,974,REST
1526,95386,46.88,44,967,REST
1527,95379,46.88,44,970,REST
1528,95381,46.88,44,971,REST
1529,95371,46.88,44,970,REST
1530,95369,46.88,44,972,REST
1531,95363,46.88,44,983,REST
1532,95352,46.88,44,972,REST
1533,95369,46.88,44,972,REST
1534,95361,46.88,44,973,REST
1535,95372,46.88,44,962,REST
1536,95365,46.88,44,934,REST
1537,95368,46.88,44,969,REST
1538,95376,46.88,44,974,REST
1539,95375,46.88,44,970,REST
1540,95371,46.88,44,970,REST
1541,95370,46.88,44,971,REST
1542,95374,46.88,44,978,REST
1543,95366,46.88,44,971,REST
1544,95372,46.88,44,974,REST
1545,95364,46.88,44,966,REST
1546,95380,46.88,44,1014,REST
1547,95387,46.88,44,974,REST
1548,95379,46.88,44,970,REST
1549,95385,46.88,44,954,REST
1550,95393,46.88,44,971,REST
1551,95387,46.88,44,973,REST
1552,95387,46.88,44,971,REST
1553,95388,46.88,44,965,REST
1554,95380,48.43,47,970,REST
1555,95383,48.43,47,971,REST
1556,95375,48.43,47,973,REST
1557,95380,48.43,47,979,REST
1558,95386,48.43,47,972,REST
1559,95387,48.43,47,971,REST
1560,95385,48.43,47,967,REST
1561,95387,48.43,47,971,REST
1562,95388,48.43,47,967,REST
1563,95392,48.43,47,972,REST
1564,95387,48.43,47,972,REST
1565,95388,48.43,47,971,REST
1566,95392,48.43,47,967,REST
1567,95401,48.43,47,967,REST
1568,95400,48.43,47,971,REST
1569,95401,48.43,47,970,REST
1570,95413,48.43,47,971,REST
1571,95409,48.43,47,970,REST
1572,95404,48.43,47,965,REST
1573,95422,48.43,47,966,REST
1574,95419,48.43,47,970,REST
1575,95413,48.43,47,970,REST
1576,95432,48.43,47,967,REST
1577,95432,48.43,47,967,REST
1578,95434,48.43,47,967,REST
1579,95441,48.43,47,970,REST
1580,95435,48.43,47,971,REST
1581,95443,48.43,47,971,REST
1582,95441,48.43,47,966,REST
1583,95437,48.43,47,967,REST
1584,95453,48.43,47,971,REST
1585,95442,48.43,47,956,REST
1586,95438,48.43,47,972,REST
1587,95447,48.43,47,971,REST
1588,95446,48.43,47,971,REST
1589,95447,48.43,47,970,REST
1590,95433,48.43,47,973,REST
1591,95437,48.43,47,973,REST
1592,95440,48.43,47,969,REST
1593,95443,48.43,47,961,REST
1594,95447,48.43,47,969,REST
1595,95438,48.43,47,970,REST
1596,95438,48.43,47,971,REST
1597,95442,48.43,47,967,REST
1598,95432,48.43,47,969,REST
1599,95437,48.43,47,971,REST
1600,95438,48.43,47,967,REST
1601,95422,48.43,47,968,REST
1602,95417,48.43,47,971,REST
1603,95419,48.43,47,971,REST
1604,95414,48.43,47,973,REST
1605,95415,48.43,47,971,REST
1606,95419,48.43,47,969,REST
1607,95425,48.43,47,967,REST
1608,95422,48.43,47,969,REST
1609,95430,48.43,47,969,REST
1610,95427,48.43,47,969,REST
1611,95428,48.43,47,971,REST
1612,95436,48.43,47,970,REST
1613,95420,48.43,47,972,REST
1614,95423,48.43,47,966,REST
1615,95420,48.43,47,971,REST
1616,95417,48.43,47,971,REST
1617,95408,48.43,47,971,REST
1618,95421,48.43,47,970,REST
1619,95418,48.43,47,969,REST
1620,95415,48.43,47,972,REST
1621,95408,48.43,47,971,REST
1622,95411,48.43,47,967,REST
1623,95408,48.43,47,971,REST
1624,95409,48.43,47,971,REST
1625,95413,48.43,47,974,REST
1626,95410,48.43,47,970,REST
1627,95410,48.43,47,970,REST
1628,95426,48.43,47,967,REST
1629,95427,48.43,47,970,REST
1630,95431,48.43,47,961,REST
1631,95432,48.43,47,981,REST
1632,95427,48.43,47,963,REST
1633,95436,48.43,47,970,REST
1634,95442,48.43,47,967,REST
1635,95442,48.43,47,969,REST
1636,95440,48.43,47,965,REST
1637,95442,48.43,47,970,REST
1638,95446,35.76,44,970,REST
1639,95450,35.76,44,971,REST
1640,95456,35.76,44,971,REST
1641,95446,35.76,44,971,REST
1642,95453,35.76,44,971,REST
1643,95470,35.76,44,970,REST
1644,95476,35.76,44,968,REST
1645,95471,35.76,44,972,REST
1646,95464,35.76,44,970,REST
1647,95464,35.76,44,969,REST
1648,95465,35.76,44,972,REST
1649,95459,35.76,44,974,REST
1650,95467,35.76,44,973,REST
1651,95456,35.76,44,972,REST
1652,95458,35.76,44,971,REST
1653,95466,35.76,44,970,REST
1654,95468,35.76,44,971,REST
1655,95457,35.76,44,969,REST
1656,95473,35.76,44,971,REST
1657,95471,35.76,44,973,REST
1658,95478,35.76,44,969,REST
1659,95464,35.76,44,970,REST
1660,95469,35.76,44,972,REST
1661,95465,35.76,44,971,REST
1662,95479,35.76,44,970,REST
1663,95465,35.76,44,970,REST
1664,95464,35.76,44,972,REST
1665,95465,35.76,44,970,REST
1666,95464,35.76,44,970,REST
1667,95472,35.76,44,973,REST
1668,95461,35.76,44,972,REST
1669,95462,35.76,44,971,REST
1670,95470,35.76,44,960,REST
1671,95463,35.76,44,980,REST
1672,95460,35.76,44,972,REST
1673,95454,35.76,44,971,REST
1674,95461,35.76,44,963,REST
1675,95453,35.76,44,970,REST
1676,95445,35.76,44,971,REST
1677,95441,35.76,44,969,REST
1678,95442,35.76,44,972,REST
1679,95437,35.76,44,970,REST
1680,95432,35.76,44,972,REST
1681,95430,35.76,44,967,REST
1682,95428,35.76,44,967,REST
1683,95420,35.76,44,969,REST
1684,95410,35.76,44,967,REST
1685,95408,35.76,44,967,REST
1686,95402,35.76,44,970,REST
1687,95411,35.76,44,967,REST
1688,95417,35.76,44,971,REST
1689,95413,35.76,44,967,REST
1690,95410,35.76,44,973,REST
1691,95414,35.76,44,971,REST
1692,95413,35.76,44,967,REST
1693,95424,35.76,44,971,REST
1694,95420,35.76,44,964,REST
1695,95431,35.76,44,966,REST
1696,95428,35.76,44,966,REST
1697,95436,35.76,44,968,REST
1698,95433,35.76,44,973,REST
1699,95439,35.76,44,973,REST
1700,95448,35.76,44,966,REST
1701,95445,35.76,44,969,REST
1702,95438,35.76,44,967,REST
1703,95444,35.76,44,969,REST
1704,95449,35.76,44,971,REST
1705,95443,35.76,44,970,REST
1706,95438,35.76,44,967,REST
1707,95440,35.76,44,969,REST
1708,95440,35.76,44,971,REST
1709,95442,42.28,42,971,REST
1710,95428,42.28,42,973,REST
1711,95426,42.28,42,972,REST
1712,95429,42.28,42,970,REST
1713,95421,42.28,42,961,REST
1714,95422,42.28,42,967,REST
1715,95421,42.28,42,975,REST
1716,95427,42.28,42,972,REST
1717,95443,42.28,42,967,REST
1718,95441,42.28,42,969,REST
1719,95432,42.28,42,970,REST
1720,95445,42.28,42,970,REST
1721,95443,42.28,42,971,REST
1722,95446,42.28,42,967,REST
1723,95449,42.28,42,967,REST
1724,95448,42.28,42,967,REST
1725,95444,42.28,42,971,REST
1726,95454,42.28,42,967,REST
1727,95446,42.28,42,967,REST
1728,95442,42.28,42,976,REST
1729,95463,42.28,42,970,REST
1730,95462,42.28,42,966,REST
1731,95448,42.28,42,971,REST
1732,95467,42.28,42,970,REST
1733,95465,42.28,42,971,REST
1734,95476,42.28,42,976,REST
1735,95463,42.28,42,969,REST
1736,95459,42.28,42,967,REST
1737,95454,42.28,42,969,REST
1738,95453,42.28,42,970,REST
1739,95449,42.28,42,971,REST
1740,95450,42.28,42,969,REST
1741,95447,42.28,42,967,REST
1742,95440,42.28,42,973,REST
1743,95441,42.28,42,969,REST
1744,95430,42.28,42,969,REST
1745,95429,42.28,42,970,REST
1746,95427,42.28,42,973,REST
1747,95430,42.28,42,971,REST
1748,95429,42.28,42,972,REST
1749,95413,42.28,42,993,REST
1750,95413,42.28,42,966,REST
1751,95418,42.28,42,974,REST
1752,95409,42.28,42,967,REST
1753,95411,42.28,42,970,REST
1754,95401,42.28,42,971,REST
1755,95401,42.28,42,970,REST
1756,95398,42.28,42,970,REST
1757,95411,42.28,42,970,REST
1758,95419,42.28,42,971,REST
1759,95422,42.28,42,971,REST
1760,95419,42.28,42,970,REST
1761,95413,42.28,42,971,REST
1762,95413,42.28,42,967,REST
1763,95417,42.28,42,975,REST
1764,95401,42.28,42,967,REST
1765,95411,42.28,42,970,REST
1766,95412,42.28,42,971,REST
1767,95405,42.28,42,967,REST
1768,95410,42.28,42,966,REST
1769,95410,42.28,42,971,REST
1770,95402,42.28,42,967,REST
1771,95404,42.28,42,976,REST
1772,95397,42.28,42,967,REST
1773,95386,42.28,42,972,REST
1774,95393,42.28,42,966,REST
1775,95397,42.28,42,970,REST
1776,95405,42.28,42,966,REST
1777,95414,42.28,42,971,REST
1778,95405,42.28,42,971,REST
1779,95407,42.28,42,974,REST
1780,95403,42.28,42,970,REST
1781,95400,42.28,42,971,REST
1782,95408,42.28,42,972,REST
1783,95402,42.28,42,971,REST
1784,95414,42.28,42,972,REST
1785,95408,42.28,42,974,REST
1786,95422,42.28,42,971,REST
1787,95425,42.28,42,969,REST
1788,95433,42.28,42,960,REST
1789,95426,42.28,42,971,REST
1790,95437,42.28,42,972,REST
1791,95434,42.28,42,965,REST
1792,95422,42.28,42,966,REST
1793,95431,42.28,42,966,REST
1794,95442,35.31,40,969,REST
1795,95452,35.31,40,969,REST
1796,95446,35.31,40,967,REST
1797,95453,35.31,40,969,REST
1798,95441,35.31,40,970,REST
1799,95443,35.31,40,970,REST
1800,95445,35.31,40,967,REST
1801,95436,35.31,40,969,REST
1802,95442,35.31,40,969,REST
1803,95425,35.31,40,967,REST
1804,95432,35.31,40,969,REST
1805,95428,35.31,40,967,REST
1806,95441,35.31,40,966,REST
